Genes	Taxa
9807879	COG2801
16930361	COG2801
14078850	COG2801
17651163	COG2801
18801263	COG2801
680199	COG2801
260288	COG2801
8816703	COG2801
14575982	COG2801
14761322	COG2801
16545740	COG2801
15725782	COG2801
4534234	COG2801
3933076	COG2801
12341382	COG2801
7349753	COG2801
1852021	COG2801
8005557	COG2801
8142661	COG2801
8005480	COG2801
1610796	COG2801
17701378	COG2801
7385607	COG2801
2241759	COG2801
11210441	COG2801
17186521	COG2801
1852172	COG2801
15973391	COG2801
680894	COG2801
8816075	COG2801
9807678	COG2801
2253794	COG2801
1666905	COG2801
5961898	COG2801
14761583	COG2801
16930368	COG2801
14078686	COG2801
6671792	COG2801
3933007	COG2801
11383234	COG2801
4949676	COG2801
16764950	COG2801
8672439	COG2801
9403110	COG2801
11111918	COG2801
10175880	COG2801
681086	COG2801
11024398	COG2801
17870300	COG2801
16425684	COG2801
8672205	COG2801
4194136	COG2801
17728832	COG2801
10800130	COG2801
4949277	COG2801
13236887	COG2801
88370	COG2801
14761177	COG2801
16545515	COG2801
16930447	COG2801
4493096	COG2801
4816058	COG2801
4534060	COG2801
8816251	COG2801
6350082	COG2801
15775792	COG2801
11993058	COG2801
7226086	COG2801
8672579	COG2801
16930036	COG2801
11383140	COG2801
680841	COG2801
18857830	COG2801
4949357	COG2801
9403334	COG2801
4260176	COG2801
2191518	COG2801
9403491	COG2801
12293985	COG2801
17651260	COG2801
12864877	COG2801
12447195	COG2801
6833670	COG2801
16098172	COG2801
14761176	COG2801
14761821	COG2801
5961874	COG2801
17152496	COG2801
1610955	COG2801
7385998	COG2801
7730625	COG2801
18062126	COG2801
1852442	COG2801
88250	COG2801
14971720	COG2801
16764741	COG2801
5961318	COG2801
17609916	COG2801
9403579	COG2801
16616401	COG2801
4949472	COG2801
10812800	COG2801
16425370	COG2801
8816113	COG2801
680403	COG2801
16098374	COG2801
12341558	COG2801
16565783	COG2801
11024127	COG2801
14761527	COG2801
16783951	COG2801
16425772	COG2801
6779232	COG2801
14761746	COG2801
5303494	COG2801
14078517	COG2801
5961560	COG2801
4534682	COG2801
15714380	COG2801
4176321	COG2801
15725336	COG2801
17651084	COG2801
13236172	COG2801
11210475	COG2801
1666701	COG2801
1693185	COG2801
8816578	COG2801
13828156	COG2801
16545841	COG2801
9807334	COG2801
17083552	COG2801
18774853	COG2801
1852048	COG2801
18549692	COG2801
16616402	COG2801
14761749	COG2801
16965082	COG2801
9114685	COG2801
10175744	COG2801
11993585	COG2801
6779155	COG2801
3933121	COG2801
11701977	COG2801
18745594	COG2801
5961748	COG2801
7200665	COG2801
15292702	COG2801
17083291	COG2801
5098685	COG2801
17174004	COG2801
4390533	COG2801
19281047	COG2801
16098736	COG2801
9024600	COG2801
18935965	COG2801
7349777	COG2801
8816715	COG2801
3725133	COG2801
9097343	COG2801
7910963	COG2801
10028549	COG2801
680758	COG2801
88268	COG2801
16930554	COG2801
16930158	COG2801
88704	COG2801
17870984	COG2801
17024105	COG2801
16425464	COG2801
9925302	COG2801
6779550	COG2801
14413254	COG2801
16545555	COG2801
7349750	COG2801
4390835	COG2801
9386635	COG2801
10378492	COG2801
16616591	COG2801
10812453	COG2801
5617906	COG2801
10408982	COG2801
17941790	COG2801
88441	COG2801
18857297	COG2801
960249	COG2801
11248555	COG2801
9807697	COG2801
15775917	COG2801
88474	COG2801
681187	COG2801
9097730	COG2801
4311943	COG2801
9807976	COG2801
6779255	COG2801
960894	COG2801
17941829	COG2801
17870897	COG2801
9403068	COG2801
5272942	COG2801
8142338	COG2801
5750026	COG2801
17024261	COG2801
8816460	COG2801
16764957	COG2801
10175545	COG2801
1852110	COG2801
1852298	COG2801
4194439	COG2801
17651162	COG2801
10175867	COG2801
15594744	COG2801
1399923	COG2801
16616270	COG2801
5961762	COG2801
18745538	COG2801
14761512	COG2801
17609976	COG2801
11248963	COG2801
16545767	COG2801
16425941	COG2801
8672399	COG2801
13513247	COG2801
11910591	COG2801
11383168	COG2801
12447816	COG2801
8816696	COG2801
16545546	COG2801
11210985	COG2801
12684577	COG2801
4194598	COG2801
17941785	COG2801
12864934	COG2801
9114382	COG2801
8044270	COG2801
18745439	COG2801
16616635	COG2801
10800484	COG2801
14050885	COG2801
19281140	COG2801
16235520	COG2801
4390271	COG2801
13828080	COG2801
13828042	COG2801
88152	COG2801
13005279	COG2801
11383007	COG2801
88568	COG2801
16545526	COG2801
13828105	COG2801
9333713	COG2801
16545587	COG2801
9807835	COG2801
17024049	COG2801
8005358	COG2801
16616952	COG2801
775644	COG2801
17024187	COG2801
17941894	COG2801
3336329	COG2801
5098769	COG2801
9925515	COG2801
3725859	COG2801
16098538	COG2801
15292721	COG2801
12341236	COG2801
8816335	COG2801
744890	COG2801
3285451	COG2801
4414761	COG2801
16565344	COG2801
8816047	COG2801
5098883	COG2801
9024380	COG2801
17609817	COG2801
17941859	COG2801
10906323	COG2801
14413161	COG2801
4949222	COG2801
16098280	COG2801
9403277	COG2801
2241195	COG2801
4176282	COG2801
14575588	COG2801
5617699	COG2801
2520351	COG2801
16616650	COG2801
16098497	COG2801
4949221	COG2801
7730461	COG2801
4534009	COG2801
10906343	COG2801
14413754	COG2801
17941760	COG2801
15107287	COG2801
7349377	COG2801
13864347	COG2801
10378517	COG2801
14761584	COG2801
1852354	COG2801
6350263	COG2801
9403292	COG2801
8816648	COG2801
5961750	COG2801
9808000	COG2801
18801430	COG2801
3933103	COG2801
2529015	COG2801
843013	COG2801
8444495	COG2801
8630404	COG2801
16992676	COG2801
10996334	COG2801
4416663	COG2801
16153179	COG2801
11801579	COG2801
13867716	COG2801
7933237	COG2801
13338591	COG2801
11801218	COG2801
2977747	COG2801
8668912	COG2801
6763271	COG2801
7027650	COG2801
14713323	COG2801
15279546	COG2801
17722134	COG2801
11811481	COG2801
150788	COG2801
7933548	COG2801
823816	COG2801
3830875	COG2801
2709644	COG2801
1619397	COG2801
2687256	COG2801
2458821	COG2801
13441135	COG2801
12086202	COG2801
7311895	COG2801
1194991	COG2801
10171755	COG2801
8483040	COG2801
8259343	COG2801
13472344	COG2801
16387354	COG2801
7311801	COG2801
12758625	COG2801
8352403	COG2801
1158897	COG2801
8172942	COG2801
13651439	COG2801
3717838	COG2801
17897240	COG2801
12096352	COG2801
16380611	COG2801
7027621	COG2801
4520974	COG2801
3124253	COG2801
10804058	COG2801
14610913	COG2801
9199908	COG2801
4951412	COG2801
17069830	COG2801
9185777	COG2801
7027983	COG2801
4119468	COG2801
13757285	COG2801
11413014	COG2801
6691976	COG2801
11662060	COG2801
3317746	COG2801
18833625	COG2801
9418167	COG2801
1940936	COG2801
11848847	COG2801
8352764	COG2801
7764452	COG2801
11662527	COG2801
11782109	COG2801
7311820	COG2801
4520610	COG2801
7520861	COG2801
12758363	COG2801
14178444	COG2801
8421478	COG2801
15359888	COG2801
16992810	COG2801
2154646	COG2801
13411131	COG2801
8123615	COG2801
2977664	COG2801
17069584	COG2801
11063042	COG2801
10426248	COG2801
2687444	COG2801
8668610	COG2801
7148671	COG2801
11782779	COG2801
3791789	COG2801
3124066	COG2801
3124934	COG2801
19256066	COG2801
10708105	COG2801
1391496	COG2801
7933825	COG2801
4822908	COG2801
4822899	COG2801
2721298	COG2801
11634256	COG2801
5860058	COG2801
330900	COG2801
18434890	COG2801
7512193	COG2801
7311838	COG2801
11203401	COG2801
823277	COG2801
12372618	COG2801
2687222	COG2801
6805969	COG2801
4822969	COG2801
14610499	COG2801
3317604	COG2801
2122610	COG2801
1922259	COG2801
15279512	COG2801
2154087	COG2801
5579942	COG2801
8668338	COG2801
12475412	COG2801
18174093	COG2801
11155382	COG2801
15551701	COG2801
8259131	COG2801
407333	COG2801
1922029	COG2801
11782332	COG2801
7178903	COG2801
6691678	COG2801
17897590	COG2801
12353326	COG2801
407416	COG2801
16462851	COG2801
14367516	COG2801
10326952	COG2801
11155737	COG2801
11662347	COG2801
3183502	COG2801
3636097	COG2801
6848873	COG2801
13693859	COG2801
4498385	COG2801
15698900	COG2801
16697318	COG2801
17520294	COG2801
8173628	COG2801
3173370	COG2801
17454531	COG2801
8173580	COG2801
5572430	COG2801
18132163	COG2801
15698955	COG2801
7211738	COG2801
16697472	COG2801
9446921	COG2801
3173515	COG2801
12384127	COG2801
7142238	COG2801
7665171	COG2801
347586	COG2801
7353435	COG2801
18248521	COG2801
8049369	COG2801
8828091	COG2801
8984911	COG2801
17996370	COG2801
18968092	COG2801
7142262	COG2801
6039662	COG2801
5592806	COG2801
6039943	COG2801
16217689	COG2801
10492120	COG2801
5171043	COG2801
17454267	COG2801
7142309	COG2801
3458215	COG2801
16697475	COG2801
19192438	COG2801
16742401	COG2801
11893374	COG2801
11893591	COG2801
17886829	COG2801
6039870	COG2801
6191541	COG2801
5822444	COG2801
15698720	COG2801
16697553	COG2801
10111278	COG2801
8828483	COG2801
17863368	COG2801
16697305	COG2801
19192391	COG2801
7211989	COG2801
16715074	COG2801
19192279	COG2801
6191587	COG2801
13622228	COG2801
15698809	COG2801
438581	COG2801
17796632	COG2801
5708126	COG2801
17925689	COG2801
11185253	COG2801
1941044	COG2801
9539898	COG2801
5237652	COG2801
7880961	COG2801
17886043	COG2801
9576919	COG2801
11099624	COG2801
17520375	COG2801
4527161	COG2801
16742075	COG2801
5237487	COG2801
12334665	COG2801
16514180	COG2801
345695	COG2801
13793820	COG2801
19066220	COG2801
6466287	COG2801
8585024	COG2801
12334593	COG2801
12250840	COG2801
5237707	COG2801
19192271	COG2801
13622163	COG2801
4952881	COG2801
17039535	COG2801
11099455	COG2801
9446304	COG2801
7142004	COG2801
6039705	COG2801
13608608	COG2801
7142175	COG2801
4801018	COG2801
16395943	COG2801
3458805	COG2801
1598986	COG2801
190738	COG2801
5237394	COG2801
8214135	COG2801
5572362	COG2801
8372886	COG2801
17454148	COG2801
8117513	COG2801
12334850	COG2801
7211954	COG2801
16217422	COG2801
17520511	COG2801
2329005	COG2801
18248250	COG2801
17796747	COG2801
18949652	COG2801
5822997	COG2801
6039699	COG2801
5572355	COG2801
5115626	COG2801
19192120	COG2801
16697272	COG2801
7787304	COG2801
10659582	COG2801
6848183	COG2801
11605060	COG2801
15698954	COG2801
6039640	COG2801
16697125	COG2801
17096103	COG2801
17454520	COG2801
16906851	COG2801
7142408	COG2801
9776904	COG2801
16781978	COG2801
1664365	COG2801
6830212	COG2801
3614091	COG2801
5065464	COG2801
4937464	COG2801
7250202	COG2801
6557849	COG2801
15056300	COG2801
9411882	COG2801
15806790	COG2801
3260686	COG2801
19095416	COG2801
5362102	COG2801
19320066	COG2801
3806330	COG2801
13664326	COG2801
940415	COG2801
2181782	COG2801
7288734	COG2801
14351694	COG2801
14642282	COG2801
10009103	COG2801
8265145	COG2801
6083824	COG2801
5700067	COG2801
3260731	COG2801
19236333	COG2801
11352823	COG2801
14351692	COG2801
940421	COG2801
1664028	COG2801
7370253	COG2801
9411568	COG2801
11785222	COG2801
14642164	COG2801
4937184	COG2801
3876398	COG2801
13664363	COG2801
5046725	COG2801
3614137	COG2801
7370597	COG2801
3614125	COG2801
13664737	COG2801
6830003	COG2801
18303048	COG2801
3614247	COG2801
4713610	COG2801
8376728	COG2801
1367722	COG2801
8130575	COG2801
5362252	COG2801
6083527	COG2801
6830509	COG2801
11785317	COG2801
4713250	COG2801
661009	COG2801
11757088	COG2801
16412801	COG2801
17474017	COG2801
11757029	COG2801
9828039	COG2801
19095065	COG2801
13636627	COG2801
18566954	COG2801
16172318	COG2801
5065415	COG2801
14162815	COG2801
4937363	COG2801
5457519	COG2801
11991543	COG2801
11293929	COG2801
5279219	COG2801
7288956	COG2801
15806679	COG2801
10818319	COG2801
6083785	COG2801
6655986	COG2801
13715946	COG2801
2987981	COG2801
396282	COG2801
5423942	COG2801
13855508	COG2801
13855264	COG2801
14167199	COG2801
15791999	COG2801
2432187	COG2801
14081071	COG2801
16408869	COG2801
15164158	COG2801
7359612	COG2801
11623611	COG2801
3542429	COG2801
596463	COG2801
13715962	COG2801
16602013	COG2801
1236378	COG2801
12142454	COG2801
17591863	COG2801
16408958	COG2801
13691690	COG2801
19269423	COG2801
17453019	COG2801
8135109	COG2801
14313989	COG2801
2840961	COG2801
2264194	COG2801
13265897	COG2801
128162	COG2801
13855406	COG2801
1363771	COG2801
5203062	COG2801
10898999	COG2801
12298137	COG2801
10855963	COG2801
9900435	COG2801
17036933	COG2801
5821287	COG2801
9294087	COG2801
725166	COG2801
5423901	COG2801
10400195	COG2801
7678000	COG2801
6141528	COG2801
14081144	COG2801
8463669	COG2801
5638136	COG2801
1236396	COG2801
12142504	COG2801
8344773	COG2801
13855300	COG2801
8081773	COG2801
8405768	COG2801
18749852	COG2801
5499519	COG2801
17199962	COG2801
17359876	COG2801
106191	COG2801
13155736	COG2801
4676754	COG2801
16991078	COG2801
8304277	COG2801
18198237	COG2801
24886	COG2801
9168470	COG2801
2695489	COG2801
12383773	COG2801
16312910	COG2801
12232451	COG2801
16267434	COG2801
8304472	COG2801
5499586	COG2801
8938193	COG2801
15508839	COG2801
11367454	COG2801
5801316	COG2801
9038461	COG2801
9137200	COG2801
13662172	COG2801
16343051	COG2801
15582847	COG2801
18658216	COG2801
1549107	COG2801
8057308	COG2801
3288489	COG2801
17142059	COG2801
11869347	COG2801
4974098	COG2801
10257876	COG2801
6966005	COG2801
3859797	COG2801
18554374	COG2801
8583867	COG2801
4676571	COG2801
12401606	COG2801
7063161	COG2801
4789673	COG2801
17094582	COG2801
19114514	COG2801
12603007	COG2801
4204808	COG2801
12383246	COG2801
4974970	COG2801
12172956	COG2801
7837146	COG2801
734078	COG2801
2864212	COG2801
17813866	COG2801
10918307	COG2801
8057154	COG2801
11367608	COG2801
3288187	COG2801
18289093	COG2801
8057780	COG2801
14560816	COG2801
12603047	COG2801
18065257	COG2801
726107	COG2801
18065225	COG2801
6676592	COG2801
2589083	COG2801
7389956	COG2801
9294964	COG2801
12811933	COG2801
5681721	COG2801
13363956	COG2801
18999011	COG2801
6311739	COG2801
16638930	COG2801
15754049	COG2801
15948514	COG2801
11869317	COG2801
4315123	COG2801
3288811	COG2801
7588993	COG2801
9773624	COG2801
18065513	COG2801
15309418	COG2801
9773684	COG2801
8764421	COG2801
14975681	COG2801
13501763	COG2801
2283352	COG2801
1732767	COG2801
6589890	COG2801
16165726	COG2801
17770962	COG2801
2283917	COG2801
18554985	COG2801
8582975	COG2801
18065187	COG2801
18749348	COG2801
15309470	COG2801
19328959	COG2801
8524625	COG2801
13155172	COG2801
18289494	COG2801
18669224	COG2801
10918429	COG2801
5681917	COG2801
15268077	COG2801
57957	COG2801
12172160	COG2801
15582878	COG2801
4263595	COG2801
11869085	COG2801
3288901	COG2801
15268662	COG2801
9244746	COG2801
14600386	COG2801
24806	COG2801
8736403	COG2801
16140276	COG2801
6493978	COG2801
14338660	COG2801
5766441	COG2801
5353079	COG2801
6028705	COG2801
5801783	COG2801
7063299	COG2801
14631103	COG2801
16165270	COG2801
12734521	COG2801
16312167	COG2801
8582669	COG2801
4027927	COG2801
6143552	COG2801
15212764	COG2801
4789727	COG2801
15458667	COG2801
18525998	COG2801
16786827	COG2801
4204604	COG2801
14264990	COG2801
4027368	COG2801
18065693	COG2801
12811077	COG2801
13155860	COG2801
18289243	COG2801
8582340	COG2801
17199813	COG2801
4974657	COG2801
10918640	COG2801
12838789	COG2801
14264945	COG2801
7389159	COG2801
9538279	COG2801
4365898	COG2801
10123448	COG2801
8736478	COG2801
18198123	COG2801
1374317	COG2801
5543889	COG2801
12383282	COG2801
16603983	COG2801
6588526	COG2801
84291	COG2801
8881986	COG2801
13292638	COG2801
17770640	COG2801
12182379	COG2801
8583384	COG2801
19141254	COG2801
19217595	COG2801
8583549	COG2801
10192446	COG2801
9284504	COG2801
7588597	COG2801
14631296	COG2801
18402223	COG2801
106859	COG2801
8583969	COG2801
6588035	COG2801
2864868	COG2801
1548467	COG2801
84603	COG2801
4897440	COG2801
6417458	COG2801
9294983	COG2801
6493276	COG2801
12232331	COG2801
15500454	COG2801
6676685	COG2801
6273514	COG2801
1428279	COG2801
57253	COG2801
17556979	COG2801
13033347	COG2801
17556235	COG2801
12423004	COG2801
4027685	COG2801
12269524	COG2801
2825179	COG2801
15458777	COG2801
8405721	COG2801
9284345	COG2801
11144234	COG2801
8938279	COG2801
18376321	COG2801
16835032	COG2801
2383354	COG2801
12838693	COG2801
8524453	COG2801
17770021	COG2801
9152855	COG2801
3330384	COG2801
5333373	COG2801
4974406	COG2801
4676946	COG2801
14338199	COG2801
1548751	COG2801
7166395	COG2801
57604	COG2801
8405266	COG2801
17739984	COG2801
4939545	COG2801
16248530	COG2801
15872602	COG2801
12556489	COG2801
4974578	COG2801
2825210	COG2801
7588440	COG2801
15309610	COG2801
12867399	COG2801
9294984	COG2801
6143163	COG2801
14719597	COG2801
15948274	COG2801
8736603	COG2801
16917493	COG2801
17199903	COG2801
1434079	COG2801
15268234	COG2801
726883	COG2801
18554835	COG2801
16140685	COG2801
799974	COG2801
13363443	COG2801
12269460	COG2801
17556458	COG2801
935566	COG2801
5801340	COG2801
7776570	COG2801
5695846	COG2801
17199804	COG2801
19218096	COG2801
13662431	COG2801
17770666	COG2801
106097	COG2801
18402514	COG2801
24193	COG2801
1876329	COG2801
3405147	COG2801
5353094	COG2801
4939917	COG2801
13662692	COG2801
7776043	COG2801
6273555	COG2801
13322762	COG2801
8689857	COG2801
8736305	COG2801
9773709	COG2801
2864043	COG2801
5654768	COG2801
14264722	COG2801
10123752	COG2801
236660	COG2801
6493227	COG2801
2864359	COG2801
16165283	COG2801
19328966	COG2801
15458856	COG2801
12172913	COG2801
18160654	COG2801
16312570	COG2801
14560330	COG2801
14719002	COG2801
9538442	COG2801
1131229	COG2801
5846227	COG2801
6143645	COG2801
18669643	COG2801
14884189	COG2801
17813900	COG2801
16248679	COG2801
8941889	COG2801
16835264	COG2801
6543959	COG2801
2092342	COG2801
16818114	COG2801
2564154	COG2801
1804119	COG2801
14889417	COG2801
7141311	COG2801
6386060	COG2801
8371057	COG2801
8371488	COG2801
11751422	COG2801
16818788	COG2801
3456796	COG2801
3710148	COG2801
2006084	COG2801
10995314	COG2801
7546417	COG2801
12059413	COG2801
243320	COG2801
7692874	COG2801
10862815	COG2801
7598618	COG2801
8333500	COG2801
15902351	COG2801
17132849	COG2801
17156622	COG2801
12920442	COG2801
11297078	COG2801
19255276	COG2801
7970813	COG2801
18867209	COG2801
16672151	COG2801
18162887	COG2801
3132484	COG2801
18642589	COG2801
7141502	COG2801
6805538	COG2801
8797148	COG2801
9795295	COG2801
12920630	COG2801
4296911	COG2801
243540	COG2801
8629352	COG2801
10862037	COG2801
7230366	COG2801
10381279	COG2801
15544060	COG2801
1785454	COG2801
7751574	COG2801
5984857	COG2801
11048924	COG2801
14034522	COG2801
15582982	COG2801
6299977	COG2801
13824110	COG2801
5591576	COG2801
17156280	COG2801
17344249	COG2801
328907	COG2801
15544651	COG2801
1510583	COG2801
5984877	COG2801
8097565	COG2801
327478	COG2801
14294494	COG2801
16818738	COG2801
2564453	COG2801
18321248	COG2801
15619417	COG2801
897007	COG2801
15977163	COG2801
1086857	COG2801
7036450	COG2801
12161968	COG2801
4296702	COG2801
2564820	COG2801
8755119	COG2801
5188342	COG2801
579248	COG2801
19141646	COG2801
18832812	COG2801
13086248	COG2801
15468654	COG2801
7141492	COG2801
2353077	COG2801
6446251	COG2801
2481584	COG2801
12775143	COG2801
14600762	COG2801
8371447	COG2801
328801	COG2801
5353927	COG2801
10639011	COG2801
15112298	COG2801
16650987	COG2801
13844806	COG2801
15112808	COG2801
16818777	COG2801
13824387	COG2801
18947711	COG2801
19050105	COG2801
2328690	COG2801
16776848	COG2801
2228555	COG2801
1341364	COG2801
1582942	COG2801
10381533	COG2801
13075572	COG2801
16776602	COG2801
1341239	COG2801
9459454	COG2801
17112098	COG2801
19191020	COG2801
6144176	COG2801
15959495	COG2801
5609123	COG2801
8213946	COG2801
11216122	COG2801
15856017	COG2801
11080813	COG2801
2564197	COG2801
19141558	COG2801
18947828	COG2801
16462136	COG2801
9511701	COG2801
8097458	COG2801
13959222	COG2801
12713555	COG2801
17112924	COG2801
14539766	COG2801
624878	COG2801
11751868	COG2801
14825361	COG2801
13999393	COG2801
6543373	COG2801
13959142	COG2801
18167981	COG2801
16274458	COG2801
5442609	COG2801
7546277	COG2801
18167751	COG2801
15339283	COG2801
5426878	COG2801
1158467	COG2801
10362754	COG2801
10639532	COG2801
243597	COG2801
7036328	COG2801
4666563	COG2801
12920681	COG2801
13844546	COG2801
2228550	COG2801
16239983	COG2801
7036300	COG2801
19050528	COG2801
5353693	COG2801
1582524	COG2801
15902789	COG2801
6424022	COG2801
18167882	COG2801
18142882	COG2801
12920120	COG2801
9438226	COG2801
15583001	COG2801
7001455	COG2801
9918854	COG2801
